data_id,region,data_state,account_status,purchasegroup,consumer_dob,chargeoff_age,working_age,agency_ever,legal_ever,wage_garnishable_state,bank_account_found,FT_job_found,PT_job_found,verification_completed,contains_judgment_image,data_bal_total,chargeoff_date,chargeoff_date_bom,chargeoffamt,chargeoffamt_present,judgment_status,judgment_active,acct_post_judgment,judgment_date,days_between_chargeoff_and_judgment,judgment_amount,judgment_amount_present,chargeoff_precovid(2020-03-01),judgment_precovid(2020-03-01),total_transactions,num_payments,num_reversals,net_num_payments,sum_pay_amount,avg_pay_amount,min_pay_date,max_pay_date,payment_duration_days,avg_days_between_payments,avg_monthly_payment(duration>=365days),days_between_chargeoff_and_min_pay_date,days_between_chargeoff_and_max_pay_date,days_between_judgment_and_min_pay_date,days_between_judgment_and_max_pay_date,min_payment_within_5_years_of_chargeoff,closed_w_max_pmt_within_5_yrs_of_min_pmt,max_pmt_within_5_yrs_of_min_pmt_within_5_yrs_of_chargeoff
41730,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1959,58,1,1,0,0,0,0,0,1,0,8381.42,2017-03,01/03/2017,9249.42,1,Active,1,1,21/03/2018,385,9249.42,1,1,1,1,1,0,1,1100,1100,08/03/2017,08/03/2017,1,0,,7,7,-378,-378,1,0,
41799,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1963,54,1,1,0,0,0,0,0,0,1,11140.88,2017-03,01/03/2017,10675.44,1,Active,1,1,20/12/2018,659,10675.44,1,1,1,1,1,0,1,900.2,900.2,15/03/2017,15/03/2017,1,0,,14,14,-645,-645,1,0,
42246,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1969,49,1,1,0,0,0,0,0,0,0,7062.82,2018-01,01/01/2018,8251.38,1,Active,1,1,14/11/2019,682,8251.38,1,1,1,1,1,0,1,1987.34,1987.34,31/01/2018,31/01/2018,1,0,,30,30,-652,-652,1,0,
42267,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1976,41,1,1,0,0,0,0,0,0,0,15059.72,2016-12,01/12/2016,14671.64,1,Active,1,1,03/07/2018,579,14671.64,1,1,1,,,,,,,,,,,,,,,,0,,
42337,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1980,37,1,1,0,0,0,0,0,1,1,17260.8,2016-12,01/12/2016,16851.75,1,Active,1,1,03/01/2019,763,16851.75,1,1,1,,,,,,,,,,,,,,,,0,,
42557,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1979,38,1,1,0,0,0,0,0,0,0,9506.55,2016-12,01/12/2016,9358.05,1,Active,1,1,24/07/2018,600,9358.05,1,1,1,,,,,,,,,,,,,,,,0,,
42648,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1996,21,1,1,0,0,0,0,0,1,1,17116.9,2017-04,01/04/2017,18390.5,1,Active,1,1,22/10/2018,569,18390.5,1,1,1,14,13,1,12,1755.5,146.2916667,25/04/2017,11/07/2019,808,67.25,66.12890285,24,831,-545,262,1,0,
42716,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1965,52,1,1,0,0,0,0,0,1,1,20445.66,2017-06,01/06/2017,20082.27,1,Active,1,1,08/11/2018,525,20082.27,1,1,1,,,,,,,,,,,,,,,,0,,
42849,northeast,PA,Placement (3); Active,Dormant Judgment,01/01/1982,35,1,1,0,0,0,0,0,0,1,4857.8,2017-02,01/02/2017,4676.05,1,Active,1,1,09/11/2018,646,4857.8,1,1,1,,,,,,,,,,,,,,,,0,,
42853,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1964,53,1,1,0,0,0,0,0,1,1,14962.54,2017-01,01/01/2017,14625.61,1,Active,1,1,20/08/2018,596,14625.61,1,1,1,1,1,0,1,1748,1748,07/01/2017,07/01/2017,1,0,,6,6,-590,-590,1,0,
42981,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1978,39,1,1,0,0,0,0,0,0,0,9670.3,2016-08,01/08/2016,12494,1,Active,1,1,24/02/2020,1302,9541.8,1,1,1,1,1,0,1,3800,3800,01/09/2016,01/09/2016,1,0,,31,31,-1271,-1271,1,0,
42997,northeast,NY,Placement (3); Active,Dormant Judgment,01/01/1953,63,1,1,0,1,0,0,0,0,1,14459.48,2016-04,01/04/2016,14359.48,1,Active,1,1,28/02/2018,698,14899.48,1,1,1,9,9,0,9,1295.95,143.9944444,15/04/2016,05/02/2024,2853,316.8889,13.82573787,14,2866,-684,2168,1,0,
43061,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1948,69,0,1,0,1,0,0,0,0,1,4124.43,2016-07,01/07/2016,4205.74,1,Dormant,0,1,11/06/2018,710,4134.43,1,1,1,1,1,0,1,216.31,216.31,30/07/2016,30/07/2016,1,0,,29,29,-681,-681,1,0,
43208,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1973,41,1,1,1,0,0,0,0,1,1,14372.93,2013-10,01/10/2013,,0,Active,1,1,12/01/2016,833,13999.57,1,1,1,17,17,0,17,4426.15,260.3617647,29/01/2016,12/01/2020,1445,84.9412,93.23095332,850,2294,17,1461,1,0,
43268,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1969,47,1,1,1,0,0,0,0,0,1,552.73,2016-04,01/04/2016,710.46,1,Active,1,1,16/01/2020,1385,1042.21,1,1,1,6,6,0,6,693.75,115.625,08/09/2023,01/02/2024,147,24.3333,,2716,2862,1331,1477,0,0,
43339,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1953,64,1,1,0,0,0,0,0,0,1,1734.69,2016-10,01/10/2016,1321.54,1,Active,1,1,30/01/2020,1216,1452.54,1,1,1,,,,,,,,,,,,,,,,0,,
43350,southwest,TX,Closed (9); SIF,Dormant Judgment,01/01/1947,70,0,1,0,0,0,0,0,1,1,696.56,2016-10,01/10/2016,1144.92,1,Active,1,1,24/01/2020,1210,1144.92,1,1,1,1,1,0,1,688.47,688.47,09/11/2021,09/11/2021,1,0,,1865,1865,655,655,0,1,
43438,southwest,OK,Placement (3); Active,Dormant Judgment,01/01/1965,52,1,1,1,1,1,0,0,1,1,4456.11,2017-04,01/04/2017,3092.15,1,Active,1,1,17/01/2020,1021,3381.29,1,1,1,,,,,,,,,,,,,,,,0,,
43497,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1985,33,1,1,0,1,0,0,0,0,1,1365.94,2017-12,01/12/2017,951.87,1,Active,1,1,09/01/2020,769,1049.68,1,1,1,,,,,,,,,,,,,,,,0,,
43655,west,WA,Placement (3); Active,Dormant Judgment,01/01/1964,49,1,1,0,1,0,0,0,0,1,5229.69,2012-07,01/07/2012,2612.24,1,Active,1,1,14/01/2016,1292,2750.24,1,1,1,,,,,,,,,,,,,,,,0,,
43678,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1957,55,1,0,1,1,0,1,0,1,1,14208.08,2012-05,01/05/2012,10080.3,1,Active,1,1,08/05/2017,1833,10443.8,1,1,1,,,,,,,,,,,,,,,,0,,
43825,west,OR,Placement (3); Active,Dormant Judgment,01/01/1961,55,1,1,0,1,0,0,0,0,1,9256.01,2015-11,01/11/2015,5912.79,1,Active,1,1,02/02/2018,824,6045.39,1,1,1,,,,,,,,,,,,,,,,0,,
43826,southwest,AZ,Closed (9); PIF,Dormant Judgment,01/01/1978,38,1,1,0,1,0,0,0,1,1,0,2016-06,01/06/2016,899.15,1,Active,1,1,28/06/2017,392,1055.15,1,1,1,1,1,0,1,1436.98,1436.98,16/05/2022,16/05/2022,1,0,,2175,2175,1783,1783,0,1,
43840,southwest,OK,Closed (9); SIF,Dormant Judgment,01/01/1975,41,1,0,1,1,0,1,0,1,1,603.6,2016-06,01/06/2016,950.6,1,Active,1,1,04/09/2018,825,1264.74,1,1,1,1,1,0,1,1000,1000,08/11/2022,08/11/2022,1,0,,2351,2351,1526,1526,0,1,
43855,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1973,43,1,1,1,1,1,0,0,1,1,1597.43,2016-06,01/06/2016,1308.19,1,Active,1,1,28/06/2018,757,1308.19,1,1,1,,,,,,,,,,,,,,,,0,,
44089,midwest,OH,Pending Allocation (1); Recalled | Contractual,Dormant Judgment,01/01/1957,59,1,1,0,1,0,0,0,0,1,3306.9,2015-11,01/11/2015,2542.79,1,Active,1,1,09/01/2018,800,2722.79,1,1,1,,,,,,,,,,,,,,,,0,,
44220,midwest,OH,Placement (3); Active,Suit,01/01/1979,42,1,1,1,1,0,1,0,1,1,7509.15,2020-09,01/09/2020,9123.49,1,Active,1,1,24/07/2023,1056,7509.15,1,0,0,1,1,0,1,1614.34,1614.34,05/09/2020,05/09/2020,1,0,,4,4,-1052,-1052,1,0,
44321,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1947,70,0,0,1,1,0,0,0,0,0,8033.34,2016-08,01/08/2016,13521.87,1,Active,1,1,02/08/2021,1827,9642.87,1,1,0,1,1,0,1,6388.56,6388.56,02/08/2016,02/08/2016,1,0,,1,1,-1826,-1826,1,0,
44383,midwest,OH,Closed (9); PIF,Dormant Judgment,01/01/1958,58,1,0,1,1,0,0,0,0,0,0,2016-04,01/04/2016,4039.47,1,Dormant,0,1,20/09/2018,902,4174.47,1,1,1,3,3,0,3,4817.63,1605.876667,23/04/2016,28/02/2022,2138,712.3333,68.58475412,22,2159,-880,1257,1,0,0
44758,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1975,42,1,1,1,0,0,0,0,0,0,8339.41,2016-07,01/07/2016,8256.41,1,Active,1,1,22/02/2021,1697,8256.41,1,1,0,1,1,0,1,118,118,08/07/2016,08/07/2016,1,0,,7,7,-1690,-1690,1,0,
44814,southwest,AZ,Placement (3); Active,Dormant Judgment,01/01/1950,65,1,1,0,1,0,0,0,0,1,2126.49,2014-12,01/12/2014,1949.3,1,Active,1,1,02/03/2020,1918,1792.3,1,1,0,,,,,,,,,,,,,,,,0,,
44899,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1984,33,1,1,1,0,0,0,0,0,1,2545.42,2016-08,01/08/2016,1991.85,1,Active,1,1,05/02/2020,1283,2120.35,1,1,1,,,,,,,,,,,,,,,,0,,
45029,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1956,61,1,1,0,0,0,0,0,0,0,2756.06,2016-12,01/12/2016,2440.54,1,Active,1,1,13/03/2020,1198,2309.04,1,1,0,,,,,,,,,,,,,,,,0,,
45177,southeast,AL,Closed (9); SIF,Dormant Judgment,01/01/1970,49,1,1,0,1,0,0,0,1,0,1210.5,2018-12,01/12/2018,1918.78,1,Active,1,1,07/02/2020,433,2064.43,1,1,1,1,1,0,1,1205.05,1205.05,16/05/2022,16/05/2022,1,0,,1262,1262,829,829,1,1,1
45271,west,CA,Placement (3); Active,Dormant Judgment,01/01/1959,56,1,1,0,1,0,0,0,0,0,9419.97,2014-08,01/08/2014,5779.1,1,Active,1,1,30/10/2017,1186,5779.1,1,1,1,,,,,,,,,,,,,,,,0,,
45329,west,CA,Placement (3); Active,Dormant Judgment,01/01/1977,39,1,1,1,1,0,1,0,1,0,6170.53,2015-07,01/07/2015,3697.89,1,Active,1,1,31/07/2018,1126,3974.89,1,1,1,,,,,,,,,,,,,,,,0,,
45653,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1952,65,1,0,1,0,0,0,0,0,0,8761.13,2017-02,01/02/2017,10349.23,1,Active,1,1,09/03/2018,401,10349.23,1,1,1,28,28,0,28,3255.05,116.2517857,22/02/2017,09/01/2024,2513,89.7143,39.42457495,21,2533,-380,2132,1,0,
45796,west,CA,Placement (3); Active,Suit,01/01/1991,30,1,1,1,1,0,0,0,0,0,7132.92,2020-10,01/10/2020,8677.75,1,Pending,0,0,,,,0,0,,1,1,0,1,1574.83,1574.83,14/10/2020,14/10/2020,1,0,,13,13,,,1,0,
45810,midwest,OH,Placement (3); Active,Suit,01/01/1976,44,1,1,1,1,0,0,0,1,1,4033.49,2020-05,01/05/2020,4033.49,1,Active,1,1,30/06/2023,1155,4033.49,1,0,0,,,,,,,,,,,,,,,,0,,
45824,southeast,GA,Placement (3); Active,Suit,01/01/1993,28,1,1,1,1,0,0,0,0,0,10647.38,2020-11,01/11/2020,12357.53,1,Pending,0,0,,,,0,0,,1,1,0,1,1710.15,1710.15,10/11/2020,10/11/2020,1,0,,9,9,,,1,0,
45928,midwest,MI,Placement (3); Active,Suit,01/01/1987,34,1,1,1,1,0,0,0,0,0,6253.39,2020-11,01/11/2020,6253.39,1,Filed,0,0,,,,0,0,,,,,,,,,,,,,,,,,0,,
46060,southwest,TX,Closed (9); SIF,Dormant Judgment,01/01/1986,31,1,1,0,0,0,0,0,0,0,16372.99,2017-02,01/02/2017,15592.43,1,Active,1,1,10/04/2017,68,14682.43,1,1,1,1,1,0,1,1118.51,1118.51,03/02/2017,03/02/2017,1,0,,2,2,-66,-66,1,1,1
46355,midwest,MI,Placement (3); Active,Dormant Judgment,01/01/1966,49,1,0,1,1,1,0,0,0,0,8502.26,2014-08,01/08/2014,8245.38,1,,0,0,21/12/2015,507,,0,1,1,,,,,,,,,,,,,,,,0,,
46455,southeast,AL,Placement (3); Active,Suit,01/01/1959,53,1,0,1,1,0,0,0,0,0,7628.44,2011-09,01/09/2011,13411.87,1,,0,0,,,,0,1,,,,,,,,,,,,,,,,,0,,
46534,southeast,GA,Placement (3); Active,Suit,01/01/1989,28,1,0,1,1,0,1,0,0,0,12866.48,2017-06,01/06/2017,14492.27,1,,0,0,,,,0,1,,1,1,0,1,3197.56,3197.56,30/06/2017,30/06/2017,1,0,,29,29,,,1,0,
46618,midwest,MI,Placement (3); Active,Dormant Judgment,01/01/1971,46,1,0,1,1,1,0,0,0,0,25420.55,2017-04,01/04/2017,26454.94,1,Active,1,1,24/09/2018,541,26701.55,1,1,1,2,2,0,2,4731.08,2365.54,29/04/2017,28/10/2022,2009,1004,71.67739271,28,2036,-513,1495,1,0,
46632,midwest,MI,Placement (3); Active,Dormant Judgment,01/01/1969,46,1,0,1,1,1,0,0,0,0,4414.37,2014-12,01/12/2014,5843.83,1,Active,1,1,06/07/2017,948,5346.11,1,1,1,3,3,0,3,1727.14,575.7133333,01/01/2015,13/07/2023,3116,1038.3333,16.87065474,31,3146,-917,2198,1,0,
46685,hi_ak,AK,Placement (3); Active,Suit,01/01/1960,57,1,0,1,1,0,0,0,0,0,4093.2,2017-05,01/05/2017,11423.42,1,,0,0,,,,0,1,,1,1,0,1,8928.62,8928.62,24/05/2017,24/05/2017,1,0,,23,23,,,1,0,
46828,midwest,MI,Closed (9); PIF,Dormant Judgment,01/01/1952,58,1,0,1,1,1,0,0,0,0,0,2009-08,01/08/2009,8278.65,1,Satisfied,0,1,12/01/2012,894,8416.65,1,1,1,43,43,0,43,8416.65,195.7360465,20/08/2009,26/12/2023,5242,121.8837,48.87019764,19,5260,-875,4366,1,0,0
47148,midwest,MI,Placement (3); Active,Dormant Judgment,01/01/1966,51,1,0,1,1,1,0,0,0,0,10718.93,2017-06,01/06/2017,10427.38,1,Active,1,1,17/07/2018,411,10628.93,1,1,1,,,,,,,,,,,,,,,,0,,
47300,southeast,AL,Placement (3); Active,Dormant Judgment,01/01/1978,40,1,0,1,1,0,0,0,1,1,1189.89,2018-05,01/05/2018,767.18,1,Active,1,1,21/05/2020,751,873.31,1,1,0,,,,,,,,,,,,,,,,0,,
49376,midwest,MI,Placement (3); Active,Dormant Judgment,01/01/1960,42,1,0,1,1,0,0,0,1,1,5056.27,2002-01,01/01/2002,,0,Active,1,1,31/05/2007,1976,7641.69,1,1,1,71,71,0,71,6152.15,86.65,19/06/2012,27/09/2019,2657,37.4085,70.4753442,3822,6478,1846,4502,0,0,
52998,west,CA,Placement (3); Active,Dormant Judgment,01/01/1973,47,1,1,1,1,0,0,0,1,1,3700.5,2019-10,01/10/2019,6798.62,1,Active,1,1,26/11/2019,56,2600,1,1,1,,,,,,,,,,,,,,,,0,,
53460,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1979,37,1,1,1,0,0,0,0,0,1,4780.21,2016-05,01/05/2016,9393.99,1,Active,1,1,20/02/2019,1025,3821.93,1,1,1,,,,,,,,,,,,,,,,0,,
53673,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1957,59,1,1,0,0,0,0,0,0,1,822.49,2015-11,01/11/2015,649.99,1,Active,1,1,21/08/2017,659,775.99,1,1,1,,,,,,,,,,,,,,,,0,,
53802,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1965,52,1,1,0,0,0,0,0,1,1,1107.87,2016-11,01/11/2016,705.57,1,Active,1,1,18/03/2019,867,890.07,1,1,1,,,,,,,,,,,,,,,,0,,
53856,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1972,45,1,1,1,0,0,0,0,0,1,1323.05,2017-01,01/01/2017,996.3,1,Active,1,1,28/07/2020,1304,1127.3,1,1,0,,,,,,,,,,,,,,,,0,,
54048,southwest,OK,Placement (3); Active,Dormant Judgment,01/01/1983,35,1,1,0,1,0,0,0,0,1,3410.35,2018-05,01/05/2018,2484.07,1,Active,1,1,23/07/2020,814,2786.21,1,1,0,,,,,,,,,,,,,,,,0,,
54396,west,CA,Placement (3); Active,Dormant Judgment,01/01/1960,59,1,1,0,1,0,0,0,0,0,2186.35,2018-08,01/08/2018,1467.45,1,Active,1,1,25/09/2018,55,1454.86,1,1,1,,,,,,,,,,,,,,,,0,,
54453,west,CA,Placement (3); Active,Dormant Judgment,01/01/1962,57,1,1,0,1,0,0,0,0,0,3939.16,2018-09,01/09/2018,3517.43,1,Active,1,1,10/10/2018,39,2605,1,1,1,,,,,,,,,,,,,,,,0,,
54456,west,CA,Placement (3); Active,Dormant Judgment,01/01/1966,53,1,1,1,1,0,0,0,1,1,3011.5,2019-03,01/03/2019,3637.23,1,Active,1,1,04/06/2019,95,2000,1,1,1,,,,,,,,,,,,,,,,0,,
54476,west,CA,Placement (3); Active,Dormant Judgment,01/01/1990,29,1,0,0,1,0,0,0,0,0,2029.99,2018-12,01/12/2018,2206.13,1,,0,0,29/01/2019,59,2119.99,1,1,1,,,,,,,,,,,,,,,,0,,
54484,west,CA,Placement (3); Active,Dormant Judgment,01/01/1994,26,1,1,0,1,0,0,0,0,0,2003.72,2019-09,01/09/2019,4276.87,1,Active,1,1,07/11/2019,67,1438.88,1,1,1,,,,,,,,,,,,,,,,0,,
54586,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1956,63,1,1,0,0,0,0,0,1,0,1224.3,2018-10,01/10/2018,602.11,1,Active,1,1,22/10/2018,21,970.8,1,1,1,,,,,,,,,,,,,,,,0,,
54670,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1980,39,1,1,0,0,0,0,0,1,0,1530.83,2018-11,01/11/2018,857.22,1,Active,1,1,20/11/2018,19,1222.03,1,1,1,,,,,,,,,,,,,,,,0,,
54746,west,CA,Placement (3); Active,Dormant Judgment,01/01/1978,40,1,1,0,1,0,0,0,0,0,927.71,2018-05,01/05/2018,744.99,1,Active,1,1,13/12/2018,226,643.01,1,1,1,,,,,,,,,,,,,,,,0,,
54937,west,CA,Placement (3); Active,Dormant Judgment,01/01/1991,28,1,0,0,1,0,0,0,0,0,2500,2018-09,01/09/2018,5003.69,1,,0,0,09/10/2018,38,2590,1,1,1,,,,,,,,,,,,,,,,0,,
54982,west,CA,Placement (3); Active,Dormant Judgment,01/01/1960,59,1,1,0,1,0,0,0,0,0,3776.2,2019-04,01/04/2019,5530.37,1,Active,1,1,14/06/2019,74,2610,1,1,1,,,,,,,,,,,,,,,,0,,
55157,west,CA,Placement (3); Active,Dormant Judgment,01/01/1995,24,1,1,1,1,0,1,0,1,1,3872.35,2019-02,01/02/2019,2762.1,1,Active,1,1,05/04/2019,63,2605,1,1,1,,,,,,,,,,,,,,,,0,,
55311,west,CA,Placement (3); Active,Dormant Judgment,01/01/1995,24,1,1,1,1,1,0,0,1,1,2678.97,2019-03,01/03/2019,2002.3,1,Active,1,1,19/12/2019,293,1829.66,1,1,1,,,,,,,,,,,,,,,,0,,
55334,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1979,40,1,0,0,0,0,0,0,0,0,1215.94,2018-12,01/12/2018,1277.33,1,,0,0,17/06/2020,564,1326.94,1,1,0,,,,,,,,,,,,,,,,0,,
55790,west,CA,Placement (3); Active,Dormant Judgment,01/01/1981,39,1,1,0,1,0,0,0,0,0,3632.92,2019-11,01/11/2019,6197.68,1,Active,1,1,27/12/2019,56,2600,1,1,1,,,,,,,,,,,,,,,,0,,
55986,west,CA,Placement (3); Active,Dormant Judgment,01/01/1962,58,1,0,1,1,0,0,0,1,0,3994.71,2019-08,01/08/2019,6442.74,1,Active,1,1,23/08/2019,22,2650,1,1,1,,,,,,,,,,,,,,,,0,,
56045,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1982,37,1,1,0,0,0,0,0,1,0,1646.53,2019-06,01/06/2019,1383.89,1,Active,1,1,07/06/2019,6,1333.69,1,1,1,,,,,,,,,,,,,,,,0,,
56064,west,CA,Placement (3); Active,Dormant Judgment,01/01/1988,31,1,1,0,1,0,0,0,0,0,1055.86,2019-05,01/05/2019,772.87,1,Active,1,1,22/07/2019,82,754,1,1,1,,,,,,,,,,,,,,,,0,,
56087,west,CA,Placement (3); Active,Dormant Judgment,01/01/1982,38,1,1,1,1,0,0,0,1,1,3900.22,2019-10,01/10/2019,5129.72,1,Active,1,1,19/12/2019,79,2650,1,1,1,1,1,0,1,2.58,2.58,11/12/2023,11/12/2023,1,0,,1532,1532,1453,1453,1,0,
56308,west,CA,Placement (3); Active,Dormant Judgment,01/01/1978,42,1,0,1,1,0,1,0,1,0,2927.19,2019-11,01/11/2019,2159.46,1,Active,1,1,25/11/2019,24,1965.16,1,1,1,,,,,,,,,,,,,,,,0,,
56535,west,CA,Placement (3); Active,Dormant Judgment,01/01/1974,46,1,1,1,1,0,0,0,1,1,1583.85,2019-11,01/11/2019,1163.33,1,Active,1,1,26/11/2019,25,1118.85,1,1,1,,,,,,,,,,,,,,,,0,,
56693,west,CA,Placement (3); Active,Dormant Judgment,01/01/1984,36,1,1,0,1,0,0,0,0,0,3635.32,2020-01,01/01/2020,3508.82,1,Active,1,1,06/03/2020,65,2650,1,1,0,,,,,,,,,,,,,,,,0,,
56816,west,CA,Placement (3); Active,Dormant Judgment,01/01/1980,40,1,1,0,1,0,0,0,0,0,1613.91,2019-10,01/10/2019,1092.72,1,Active,1,1,06/01/2020,97,1191.39,1,1,1,,,,,,,,,,,,,,,,0,,
57086,west,CA,Placement (3); Active,Dormant Judgment,01/01/1977,42,1,1,1,1,0,0,0,1,0,3154.99,2019-04,01/04/2019,1993.33,1,Active,1,1,06/05/2019,35,2024.3,1,1,1,,,,,,,,,,,,,,,,0,,
57388,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1989,27,1,1,0,0,0,0,0,0,1,2190.32,2016-03,01/03/2016,1632.8,1,Active,1,1,04/04/2019,1129,1758.8,1,1,1,,,,,,,,,,,,,,,,0,,
57563,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1987,31,1,1,0,1,0,0,0,0,1,7275,2017-11,01/11/2017,5949.47,1,Active,1,1,20/10/2020,1084,6327.97,1,1,0,,,,,,,,,,,,,,,,0,,
57716,southwest,TX,Placement (3); Active,Suit,01/01/1982,39,1,1,1,0,0,0,0,0,0,11791.73,2021-05,01/05/2021,11791.73,1,Filed,0,0,,,,0,0,,,,,,,,,,,,,,,,,0,,
57788,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1963,37,1,1,0,1,1,0,0,1,0,915.66,2000-06,01/06/2000,,0,Active,1,1,10/05/2004,1439,731.14,1,1,1,,,,,,,,,,,,,,,,0,,
57855,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1973,29,1,0,1,1,0,0,0,1,0,1376.11,2002-06,01/06/2002,,0,Active,1,1,19/06/2007,1844,1121.05,1,1,1,,,,,,,,,,,,,,,,0,,
57860,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1969,34,1,1,1,1,0,0,1,1,0,5366.12,2002-07,01/07/2002,,0,Active,1,1,03/08/2007,1859,4403.45,1,1,1,,,,,,,,,,,,,,,,0,,
57932,northeast,NY,Pending Allocation (1); Recalled | Contractual,Dormant Judgment,01/01/1960,43,1,0,0,1,0,0,0,1,1,6040.13,2002-10,01/10/2002,,0,Active,1,1,28/08/2007,1792,2571,1,1,1,,,,,,,,,,,,,,,,0,,
58078,northeast,NJ,Closed (9); PIF,Dormant Judgment,01/01/1987,23,1,0,1,1,0,1,0,1,0,0,2009-10,01/10/2009,,0,Satisfied,0,1,16/05/2011,592,2480.29,1,1,1,5,5,0,5,2752.53,550.506,11/02/2014,10/04/2023,3346,669,25.03848046,1594,4939,1002,4347,1,0,0
58199,southwest,OK,Placement (3); Active,Dormant Judgment,01/01/1976,43,1,1,1,1,0,1,0,1,1,2451.31,2018-08,01/08/2018,2100,1,Active,1,1,25/10/2019,450,2599.14,1,1,1,6,6,0,6,810.05,135.0083333,14/01/2020,16/09/2020,247,41,,531,777,81,327,1,0,
58216,southwest,AZ,Placement (3); Active,Dormant Judgment,01/01/1964,52,1,1,0,1,0,0,0,0,1,1254.81,2016-04,01/04/2016,2506.89,1,Active,1,1,04/12/2019,1342,2340.89,1,1,1,24,24,0,24,1436,59.83333333,03/01/2020,04/01/2024,1463,60.9167,29.8752782,1372,2834,30,1492,1,0,
58404,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1975,42,1,0,1,1,0,1,0,1,1,2747.31,2017-01,01/01/2017,2280.47,1,Active,1,1,05/03/2019,793,2280.47,1,1,1,,,,,,,,,,,,,,,,0,,
58511,northeast,NJ,Placement (3); Active,Dormant Judgment,01/01/1964,52,1,1,1,1,1,1,0,1,1,18303.83,2016-01,01/01/2016,16709.44,1,Active,1,1,08/05/2019,1223,17124.44,1,1,1,,,,,,,,,,,,,,,,0,,
58595,west,CA,Placement (3); Active,Dormant Judgment,01/01/1976,39,1,0,1,1,1,1,0,1,1,2620.14,2014-12,01/12/2014,1028.88,1,Active,1,1,14/01/2019,1505,1543.88,1,1,1,,,,,,,,,,,,,,,,0,,
58733,southeast,FL,Placement (3); Active,Dormant Judgment,01/01/1965,51,1,1,0,1,0,0,0,0,1,2271.69,2016-04,01/04/2016,1767.12,1,Active,1,1,05/06/2019,1160,1880.44,1,1,1,1,1,0,1,90.27,90.27,04/01/2018,04/01/2018,1,0,,643,643,-517,-517,1,0,
58944,southwest,AZ,Placement (3); Active,Dormant Judgment,01/01/1979,40,1,1,0,1,0,0,0,1,1,18238.3,2019-02,01/02/2019,17104.6,1,Active,1,1,05/08/2021,916,16495.99,1,1,0,,,,,,,,,,,,,,,,0,,
59018,west,CA,Placement (3); Active,Dormant Judgment,01/01/1974,41,1,1,0,1,0,0,0,1,1,26817.11,2015-01,01/01/2015,21330.77,1,Active,1,1,22/08/2019,1694,19952.09,1,1,1,14,14,0,14,1808.18,129.1557143,10/03/2015,07/03/2016,364,25.9286,,68,431,-1626,-1263,1,0,
59289,midwest,OH,Placement (3); Active,Dormant Judgment,01/01/1983,34,1,0,1,1,0,0,0,1,1,1521.13,2016-12,01/12/2016,1181.01,1,Dormant,0,1,27/12/2018,756,1272.01,1,1,1,,,,,,,,,,,,,,,,0,,
59572,midwest,IL,Placement (3); Active,Dormant Judgment,01/01/1965,54,1,1,1,1,0,0,0,1,0,1717.94,2018-12,01/12/2018,1065.5,1,Active,1,1,26/11/2019,360,1222.07,1,1,1,,,,,,,,,,,,,,,,0,,
59871,southwest,TX,Placement (3); Active,Dormant Judgment,01/01/1966,53,1,1,0,0,0,0,0,0,1,3674.85,2018-10,01/10/2018,,0,Active,1,1,19/03/2019,169,2948.29,1,1,1,,,,,,,,,,,,,,,,0,,
